0.04647217,0.12536672,0.31871185,0.16534118,0.28247935,0.25897676,0.25558725,0.25918630
0.05143891,0.06507924,0.09568837,0.09106343,0.15771636,0.10571442,0.08537445,0.12411397
0.08353271,0.08568827,0.05220947,0.09607086,0.08075561,0.07732900,0.07768097,0.08127797
0.05959829,0.06836395,0.09647369,0.06599782,0.08096059,0.07619324,0.07303670,0.07410380
0.07194570,0.08584239,0.08408508,0.08216909,0.06914063,0.09306539,0.09908600,0.08237050
0.06633656,0.07421977,0.08155517,0.07806499,0.08468831,0.06821492,0.08041992,0.07634074
0.06358032,0.06815287,0.08837484,0.07004038,0.09313151,0.07168426,0.06270956,0.07653503
0.06430715,0.07574056,0.08021749,0.07233378,0.08420766,0.07269999,0.07110189,0.06548207
